# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.706125 eV
#    Energy (eV)      DOS 
         -5.26185863          0.90647038
         -5.25285413          0.86941509
         -5.24384963          0.83951724
         -5.23484512          0.81732664
         -5.22584062          0.79715273
         -5.21683612          0.77796535
         -5.20783162          0.76040793
         -5.19882711          0.74424198
         -5.18982261          0.72952396
         -5.18081811          0.71651583
         -5.17181361          0.70521847
         -5.16280911          0.69455339
         -5.15380460          0.68182774
         -5.14480010          0.66796527
         -5.13579560          0.65212481
         -5.12679110          0.63423755
         -5.11778659          0.61442305
         -5.10878209          0.59271591
         -5.09977759          0.57075995
         -5.09077309          0.55148001
         -5.08176858          0.53265987
         -5.07276408          0.51434206
         -5.06375958          0.49652657
         -5.05475508          0.47958623
         -5.04575058          0.46416533
         -5.03674607          0.45031912
         -5.02774157          0.43797141
         -5.01873707          0.42647699
         -5.00973257          0.41569827
         -5.00072806          0.40800961
         -4.99172356          0.40434267
         -4.98271906          0.39910533
         -4.97371456          0.39471359
         -4.96471006          0.39074023
         -4.95570555          0.38631197
         -4.94670105          0.37867458
         -4.93769655          0.36761705
         -4.92869205          0.35659066
         -4.91968754          0.33762477
         -4.91068304          0.31125246
         -4.90167854          0.28692450
         -4.89267404          0.26541502
         -4.88366954          0.24643558
         -4.87466503          0.23121790
         -4.86566053          0.21981014
         -4.85665603          0.20880666
         -4.84765153          0.19808091
         -4.83864702          0.18763290
         -4.82964252          0.17746262
         -4.82063802          0.16757008
         -4.81163352          0.15791148
         -4.80262902          0.14803030
         -4.79362451          0.13793865
         -4.78462001          0.12763652
         -4.77561551          0.11712392
         -4.76661101          0.10640610
         -4.75760650          0.09599965
         -4.74860200          0.08624619
         -4.73959750          0.07694971
         -4.73059300          0.06722154
         -4.72158849          0.05702576
         -4.71258399          0.05038793
         -4.70357949          0.04863839
         -4.69457499          0.04976488
         -4.68557049          0.05371868
         -4.67656598          0.06049853
         -4.66756148          0.07010441
         -4.65855698          0.08253634
